listing_id,Comment,decoded_model_output,location,cleanliness,accuracy,check-in,communication,value
1486931,"We had a great stay at Dave's loft. The apartment is beautifully curated, spacious, yet cozy. It's located close to both train and train stations (around 2 min walks each), restaurants and cafés. Dave is a great host who was really flexible with us and always available in case of any questions. We would totally stay at the loft again when coming back to Toronto!","host:positive, apartment:positive",-1,-1,1,-1,1,-1
1486931,Favourite place to stay in Toronto!,place:positive,1,-1,-1,-1,-1,-1
1486931,"Came for a conference at the Enercare center. Perfect location; within walking distance. Dave's place was clean and comfortable, and pretty unique. Would certainly consider  for my next trip to Toronto.","location:positive, place:positive",1,-1,-1,-1,-1,-1
1486931,"David's loft is in a really great section of Toronto.  It's very safe, very quiet, and convenient to anywhere you may want to visit.  He helpfully provided a guide for his loft as well as local activities that was very useful and informative.  We had a chance to meet when we were checking in and he's a really nice guy!  He was very accommodating and helped us with longer term parking of our rental car.  We will be returning to Toronto at some point and we'll check with him first!","loft:positive, activities:positive, guide:positive",-1,-1,1,1,1,-1
1486931,We really enjoyed staying at this eclectic and spacious loft in Liberty Village. Clean and tidy kitchen and bathroom. Comfortable furniture and beds. David provided detailed instructions on functions in the loft and great local recommendations for food and drink.,"loft:positive, food:positive, drink:positive",-1,1,1,-1,-1,-1
1486931,Dave was an awesome host. His loft is amazing if you're looking for a nice quiet rustic place to stay on vaycay. He is a womderful hist and made sure everything was in place and took care of anything we needed. i recommend 100% if your're heading to Toronto for a stay. I would rent again over any Hilton or other hotels. simply exsquisite,"host:positive, place:positive, stay:positive",1,-1,1,-1,1,-1
1486931,"Dave was the best communicator I've had so far in airbnb visits.  The place was amazing, great location, excellent host.   We would definitely stay here again. He also has an amazing decor of music, history and art.  So eclectic and interesting.","place:positive, host:positive, decor:positive, music:positive, history:positive",1,1,-1,-1,1,-1
1486931,"Minutes from the King streetcar and many shops,cafes and restaurants within Liberty Village. We enjoyed our stay greatly and Dave was a quick message away if we needed anything. I would highly recommend this listing. The loft is spacious and has plenty of natural sunlight. Thank you for a great stay.","loft:positive, stay:positive",-1,-1,1,-1,-1,-1
1486931,"Spacious, cozy, and uniquely decorated loft located close to some of Toronto's liveliest neighborhoods. Dave is a very responsive host. Definitely check out Brodflour bakery and cafe when you book your stay here.","host:positive, stay:positive",-1,-1,1,-1,1,-1
1486931,Great loft. Comfy bed and linens. David is very helpful.,"loft:positive, bed:positive, linens:positive",-1,1,1,-1,-1,-1
1486931,David was an excellent host with great communication. Left detailed host guide which was appreciated. Always friendly and responsive in communication. The space was clean and as listed. We enjoyed this neighborhood.,"host:positive, space:positive",-1,-1,1,-1,1,-1
1486931,"We we were looking for a transformative and serene experience to support us on our spiritual journey. David's place is a little piece of heaven right here on earth! It felt like our own home: cozy, inviting and well-equipped. All the utilities worked properly. David responded promptly to our requests which satisfied our peace of mind. We had a wonderful stay. It was a special place to be. We look forward to the opportunity to return soon.","place:positive, place:positive",1,-1,-1,-1,-1,-1
1486931,"Fantastic BnB, apartment is cozy and has more than you could need. The location is perfect for walking and near some great food and drink. Dave was a very proactive and organized host which made our stay much easier, he was friendly and had great recommendations for anything we needed.","location:positive, food:positive, drink:positive, host:positive",1,1,-1,-1,1,-1
1486931,"David and his loft are amazing. super detailed instructions, great advice on the neighborhood, overall amazing stay.","loft:positive, neighborhood:positive",1,-1,1,-1,-1,-1
1486931,"Great location, fantastic, communicative host. Would recommend!","location:positive, host:positive",1,-1,-1,-1,1,-1
1486931,"The place is quite old, but looks very interesting - it's like a small museum with a ton of cool artefacts. All the necessary amenities are in. The location is fairly accessible and not far from the airport. Dave was very helpful and responsive to all our queries. Good experience overall!","place:positive, location:positive",1,-1,-1,-1,-1,-1
1486931,"Great place to stay. In a very good location in Liberty Village and David was a very nice, responsive host. Would definitely stay again!","location:positive, host:positive",1,-1,-1,-1,1,-1
1486931,"My stay at David’s place was excellent! He made many recommendations on places to go and things to do. The location was fantastic, a close walk to an event at the Queen Elizabeth Theatre and walkable to neighbourhoods like Kensington and Queen St. Transportation was also close by. Amenities like grocery, liquor and restaurants just down the street! The google home setup is a nice touch. I wouldn’t hesitate to stay here again.","location:positive, neighbourhoods:positive, transportation:positive, location:positive",1,-1,-1,1,-1,-1
1486931,This was my first time staying at an air bnb and I must say it was a great experience!David was so amazing at communicating and giving lots of great recommendations. I 100% recommend!! You won’t be disappointed in choosing David’s loft! Thanks again to David for making my first experience a success!,air bnb:positive,-1,1,-1,-1,-1,-1
1486931,Nice place to stay in,place:positive,1,-1,-1,-1,-1,-1
1625412,"Had an amazing stay at Euge's place.  I was running late and his girlfriend Angelina patiently waited for me for my check in.  She was extremely accommodating and offered to answer any questions I had about Toronto.  She also gave me a great flower shop recommendation down the street when I had to buy a little gift for my GF. I was here during a week when there was a huge heat wave so I must say the AC was amazing and kept me cool.  Awesome and romantic views of the skyline during the day and night.  Best thing about the place was the location.  Pretty much walking distance to great restaurants, bars, sights, etc.  The building is very modern, has a doorman, and is super safe and secure as well.  If I ever need to come back to Toronto, would definitely stay.","location:positive, place:positive",1,-1,-1,-1,-1,-1
1625412,"The condo is nice, great view, central location and (once the dryer was repaired) all the necessary amenities. Euge was friendly and, I think, did his best to be a good host.","condo:positive, view:positive, central location:positive, amenities:positive",1,-1,1,-1,-1,-1
1625412,"Eugene and Angelina were very hospitable and good people. The apartment totally matched the description. The district was also great, it's trully the heart of downtown. ","apartment:positive, district:positive",1,-1,1,-1,-1,-1
1625412,"Euge's place is great for anyone visiting Toronto, great downtown location, close to everything. The view is superb and I would definitely stay there again.","location:positive, view:positive",1,-1,-1,-1,-1,-1
1625412,"Great location, good place and helpful host.","location:positive, place:positive, host:positive",1,-1,-1,-1,1,-1
1625412,"We stayed almost 4 months at Euge's place and it was a great experience! First of all, the location is excellent! Top attractions were within 10 minute walk and you could even see the CN Tower from the balcony. Second, the apartment was great -- we had everything we needed! Kitchen had all necessary appliances, bed was comfortable, the desk and small couch were nice and the apartment was stylish, and there was an in suite washer/dryer which was very convenient. We never met Euge, but check-in was simple thanks to his friend.","location:positive, place:positive, amenities:positive, kitchen:positive, bed:positive",1,1,1,-1,-1,-1
2319682,Great spot and communication.,spot:positive,1,-1,-1,-1,-1,-1
2319682,"Adrian's loft was perfect and his hospitality was unlike anything I've experienced on AirBNB to date.  Perfect location...close to all transit, great neighbourhood restaurants/bars, and a nearby supermarket made everything very easy.","location:positive, hospitality:positive",1,-1,-1,-1,1,-1
2319682,"This is a place I would recimmend to any one with no hesitation, Clean, hospitable . Many nice touches, the check in is so smooth with no issues what so ever.","place:positive, check in:positive",1,-1,-1,1,-1,-1
2319682,"The loft was perfect, exactly what we were looking for. Super stylish, loved the open concept and in a very cool neighbourhood with lots of good shops, restaurants and bars.","loft:positive, neighbourhood:positive, shops:positive, restaurants:positive",1,1,1,-1,-1,-1
2319682,Really cool loft apartment! The place was incredibly clean and comfortable. Check in was easy. Overall a great experience. Thanks!,"place:positive, check in:positive",1,-1,-1,1,-1,-1
2319682,"Great place.  Clean and stylish.  Walking distance to many awesome shops and restaurants.  Really bright in the morning, so if you like to sleep in, bring an eye mask.","place:positive, shopping:positive, restaurants:positive",1,1,-1,-1,-1,-1
2319682,"Unique building, close to the bandit brewery, comfortable place!","building:positive, place:positive",1,-1,-1,-1,-1,-1
2319682,"Great location on bus route with stops within the block and close to UP station- short cab ride away.  Grocery store nearby which is an advantage. Lots of restaurants nearby on Roncesvalles. Unit is comfortable and pictures reflect space accurately. Nice to have washer and drier in the unit when you are there for several days. Dishwasher, stove fridge were all great. Appreciated the elevator in the building also","location:positive, bus route:positive, location:positive",1,-1,-1,-1,-1,-1
2319682,Great location.,location:positive,1,-1,-1,-1,-1,-1
2319682,The place was immaculate. Very sexy area and a very sexy place. Loved it and will be sure to stay there again on my next trip to Toronto,"place:positive, area:positive, place:positive",1,-1,-1,-1,-1,-1
2319682,The loft is exactly as described. Really stylish and comfortable and a perfect place to relax after a long day. Lots of light and huge windows. Convenient location and easy street parking on the weekend. Thanks Adrian!,"loft:positive, location:positive, parking:positive",1,-1,1,-1,-1,-1
2319682,"This is an exceptional apartment. Really stylish and more amenities than I have ever experienced in an AirBnB. Wonderful area with easy commute from Pearson (15 minutes on the Up train), many transport options to get anywhere in Toronto, and a superb range of restaurants and bars within walking distance. To cap it all Adrian is a super guy and great host. Tom and Adam","apartment:positive, amenities:positive, area:positive",1,-1,1,-1,-1,-1
2319682,Lots of bars and restaurants nearby,"bars:positive, restaurants:positive",1,1,-1,-1,-1,-1
2319682,Great place. Great location. Place is super clean and communication couldn't have been easier. I left a few items behind and Adrian helped ensure I got them back. Thanks again!,location:positive,1,-1,-1,-1,-1,-1
1486931,"If you’re looking for a cookie cutter ikea-furnished pad, this is not for you! It’s beautifully furnished with treasures from all over the world, is so cozy and well-equipped. Dave was amazing to communicate with and is lovely and kind - an absolute gem. Oh and the location is awesome! We loved it!","pad:positive, location:positive",1,1,-1,-1,-1,-1
1486931,"Such a lovely, fun space. Close to a lot of great coffee, restaurants, and a street car that will take you right downtown. It was quiet, even on NYE.    Highly recommended. David was proactive in communication, very clear, and very responsive.","space:positive, coffee:positive, restaurants:positive, street car:positive",1,1,1,-1,-1,-1
2319682,"Adrian’s place was beautiful. I appreciated the exposed beams and lofty vibe. It’s in a great neighborhood with coffee shops, eateries and right on the train line. The AC wasn’t working properly so it did make for a pretty warm stay as Toronto’s hitting summer temperatures but overall I had a great experience & Adrian was very responsive. I would come back!","place:positive, vibe:positive",1,1,-1,-1,-1,-1
2319682,Love it!!!! Host and place are outstanding,"Host:positive, place:positive",1,-1,-1,-1,1,-1
2319682,"Unfortunately, the AC was not working during our stay in spite of us checking ahead of time. This was very disappointing as we were travelling with our dog in mid-July so we required AC. Adrian did try to help resolve the issue quickly, but this unit should not have been advertised as having AC. Otherwise a good location and clean, comfortable space.","location:positive, space:positive",1,-1,1,-1,-1,-1
2319682,"Adrian was an amazing, helpful, and thoughtful host & his place is terrific! Hope to stay here again, next time I'm in Toronto! Thank you!","host:positive, place:positive",1,-1,-1,-1,1,-1
2319682,"Beautiful stylish loft, lots of natural lighting and very clean. Definitely recommend staying here, everyone I passed by in the building was very nice and always said hello.","loft:positive, lighting:positive, building:positive",1,-1,1,1,-1,-1
2319682,Adrian's place is well-situated and he was super responsive and flexible - thanks for hosting us!,place:positive,1,-1,-1,-1,-1,-1
2319682,"Really great place. Just as seen in the pics, clean and cosy. The neighbourhood is lovely with lots of places to walk and eat. Very clean space and responsive, kind host. Overall great place.","neighbourhood:positive, place:positive, host:positive",1,-1,-1,-1,1,-1
2319682,"Amazing stay ! Adrian's place is beautiful, clean and in a really cool neighbourhood. Walk distance from metre, coffee shops, small restaurants.  Also, Adrian is really easy to communicate with. I recommend !","stay:positive, neighbourhood:positive",1,-1,1,-1,-1,-1
2319682,Fantastic place to stay! Super comfortable and homey like it was my own place. Adrian was awesome and responded super quickly to any questions we had. Thanks again!,place:positive,1,-1,-1,-1,-1,-1
2319682,"Great space, great host! Would definitely stay again","space:positive, host:positive",-1,-1,1,-1,1,-1
2319682,Beautiful cozy loft. We would definitely stay again!,loft:positive,-1,-1,1,-1,-1,-1
1625412,"Euge is a great host. Location is amazing. The place is clean and has everything you need for a short stay. We had to add a few things for our 4mo stay, but it’s totally understandable.  Euge was available for any questions and when we needed some quick fixes, he promptly arranged for a handyman to come around. The place was exactly as it looked on photos, which was appreciated.  Sadly we had some miscommunication at the end, I just wish we could stay another month! Missing our ‘holiday home’! Would totally book again!","Location:positive, place:positive",1,-1,-1,1,-1,-1
1625412,I very much enjoyed my stay at Euge's place. Everything was clean and as advertised. Euge was very welcoming and helpful. Great location!,location:positive,1,-1,-1,-1,-1,-1
1625412,This is a great apartment with fantastic location.,location:positive,1,-1,-1,-1,-1,-1
1625412,"The place is excellent and comfortable. It looks like in the pictures; the accessibility is fantastic. Besides, It is a friendly neighborhood surrounded by restaurants and shops. Additionally, outstanding support from the host.","place:positive, accessibility:positive, neighborhood:positive, restaurants:positive, shops:positive",1,1,-1,1,-1,-1
1631083,"The apartments are renovated from a large house, with excellent attention to details, and lovely open spaces. Frank was very attentive to all details, fresh coffee is provided if needed. The apartment was perfect for my needs, and very comfortable, as a business traveler I needed nothing more. The neighborhood is also lovely, near a huge park (almost across the street), and many stores and restaurants to peruse on evening walks.  ","apartments:positive, neighborhood:positive, coffee:positive, neighborhood:positive",1,1,1,-1,-1,-1
1631083,Frank was a respectful and welcoming host. His place was clean and looked just like the pictures. It was great having access to a kitchen. We would definitely stay with him again!,"host:positive, place:positive, kitchen:positive",1,1,-1,-1,1,-1
1631083,"Excellent location and well designed spaces, Frank is very helpful and understanding, my second stay and everything went a smoothly as the first,","location:positive, spaces:positive",1,-1,1,-1,-1,-1
1631083,"I had a great stay! New, clean and quiet. Just what I was looking for. Frank was very helpful. I would stay again. Thanks!",stay:positive,-1,-1,1,-1,-1,-1
1631083,"The place is located in a very good neighborhood you can easily get anywhere in GTA (few minutes walking to Eglinton station and bus at door). The room is clean, bright and very confortable. The staff is very welcoming and help you with all your needs. The kitchen has everything you need and the bathroom is big and bright. The internet is very fast and stable as well. It was my first experience using Airbnb and I am really satisfied. I definitely recommend this place.","room:positive, staff:positive, kitchen:positive, bathroom:positive, internet:positive",-1,1,1,-1,1,-1
1631083,"Eu e meu marido nos hospedamos por 3 meses e meio e fomos muito bem recebidos. As solicitações eram atendidas rapidamente, tivemos limpeza no quarto e troca de roupas de cama todas as semanas. Os anfitriões são organizados e atenciosos. O bairro é super tranquilo, com shopping, mercados, estação de metrô, restaurantes, tudo há no máximo 10 minutos a pé. Mesmo com ambientes compartilhados os anfitriões sempre se preocupam com o bem estar dos hóspedes. Recomendamos.",hospedamos por 3 meses e meio e fomos mu,-1,0,-1,-1,-1,-1
1631083,El sitio super limpio y es muy central. Cerca al subway sólo a unos minutos. Me sentí muy cómoda en los días que estuve allí,"sitio:positive, subway:positive",-1,1,-1,1,-1,-1
1631083,Alex is a very nice host. He’s very responsive and he cares about the safety of his guests during the pandemic.,"host:positive, safety:positive",-1,-1,-1,-1,1,-1
1631083,"Для меня это оказалось дорого, однако чисто, тепло, уютно.",noaspectterm:none,-1,0,-1,-1,-1,-1
1631083,"Fiquei 30 dias no quarto com banheiro compartilhado, foi muito tranquilo o período que fiquei no local. A casa fica próximo a Egliton est subway station, e em frente tem uma parada de ônibus. Bairro muito tranquilo quanto a segurança e acesso a restaurantes, lanchonetes ou transporte público.","casa:positive, segurança:positive, restaurantes:positive, lanch",-1,0,-1,-1,-1,-1
1631083,"Amazing location, the neighborhood is safe and really nice, middle class people live around.","location:positive, neighborhood:positive, middle class people live around",0,-1,-1,-1,-1,-1
1631083,"The host was incredibly welcoming and attentive to our needs, making sure that we had everything we needed throughout our stay. The apartment was clean, and beautifully decorated, with all the amenities we needed to feel comfortable and at home. The location was perfect, situated in a quiet neighborhood with easy access to public transportation and plenty of great restaurants and cafes nearby. I would highly recommend this Airbnb to anyone looking for a comfortable and enjoyable stay in the area.","host:positive, location:positive, amenities:positive, location:positive",1,-1,-1,-1,1,-1
1631386,"A beautiful house and a lovely family. I only stayed one night but would have been very happy to stay longer. My room was extremely comfortable, great bed, etc. Thank you!","house:positive, bed:positive",-1,-1,1,-1,-1,-1
1631386,"Amy and Graeme are great hosts. They go out of their way to make you comfortable, and are also very knowledgeable about the city (and generous in sharing this with you). They accord you as much privacy or company as you need. Their house itself is always immaculately kept, and gives you a warm, homely feeling. The fact that you're a five minute walk to the subway is a great plus.","hosts:positive, house:positive, company:positive, house:positive",-1,-1,1,-1,1,-1
1631386,"Amy and Greame are one of the nicest people I've met. Great hosts, and the description of the room and neighbourhood is exactly as mentioned. The place has convenient public transport access, and feels like its in the middle of everything, that you can get what you need within a walkable radius. They were very helpful in terms of assisting and directing a newcomer like me, about, whats best in and around Toronto.","hosts:positive, room:positive, neighbourhood:positive",1,-1,1,-1,1,-1
2319682,A welcoming space and quick responses make Adrian’s beautiful loft a great stay!,"space:positive, response:positive",-1,-1,1,-1,1,-1
2319682,"Great place, great location. Adrian was quick to respond and make check-in extremely easy. Highly recommended.","place:positive, location:positive",1,-1,-1,-1,-1,-1
2319682,"Lovely stylish space, with high ceilings and a great atmosphere.","space:positive, atmosphere:positive",1,-1,1,-1,-1,-1
2319682,"Beautiful and stylish loft. Great location for the event we were attending. Close to restaurants, shops, and drinking establishments. Bright and cozy space. Adrian was very prompt with his communication, check-in was a breeze, and the space and amenities were on point. We hope to stay here again when we are in town for future events.","location:positive, space:positive, amenities:positive",1,-1,1,-1,-1,-1
2319682,"Great place and location. Adrian is quick to respond with any questions. His place is simple, stylish and has everything you need. Loved the treats and espresso pods. Location is perfect. Close to street car or subway. And for those that are feeling lazy about making coffee, Starbucks is across the street.  Will be back. Thanks Adrian.","place:positive, location:positive",1,-1,-1,-1,-1,-1
2319682,"great space, great area! adrian was very quick to respond and was very hospitable when we extended for two more nights!","space:positive, area:positive",1,-1,1,-1,-1,-1
2319682,We enjoyed our stay here tremendously! The space and location were great and Adrian was a very thoughtful and responsive host! We highly recommend staying here!!,"space:positive, location:positive, host:positive",1,-1,1,-1,1,-1
2319682,"I booked Adrian’s place for my colleague. Adrian was super pleasant to communicate with and even let us extend her stay. Great location, clean place, and fantastic overall. Thanks again Adrian!","location:positive, place:positive",1,-1,-1,-1,-1,-1
1546244,"Julie and her husband were very great hosts. we got there very late and they stayed up for us to make sure they welcome  us and give us a tour of the house. The room was very clean, and the bathroom as well. Recommend it if you want to rest. Very quiet and peaceful.","host:positive, room:positive, bathroom:positive",-1,1,1,-1,1,-1
2319682,We had a really great time at Adrian's place! Really comfy and cozy. We wouldn't hesitate to go back!,place:positive,1,-1,-1,-1,-1,-1
2319682,Can't recommend this place enough! Sparkling clean but cozy and lovely atmosphere. Well located to transit lines and Adrian is a great guy also to boot. How can you go wrong? Book it!,atmosphere:positive,1,-1,-1,-1,-1,-1
1631386,Nous avons passé  un très  agréable  séjour chez Amy et Graeme Ce sont des hôtes très chaleureux qui sont toujours prêts  à  vous aider et qui vous mettent tout de suite à  l'aise. La maison est pleine de charme et la situation près  d un métro très  pratique.Nous les recommandons chaudement. ,"séjour:positive, hôtes:positive, hôtes:positive, situation:positive",-1,1,-1,-1,1,-1
1631386,"Graeme and Amy are all you could ask for in hosts, generous, kind and oh so welcoming. The room was perfect too, I don't think I could have picked anywhere better for my first week in Toronto (and first Airbnb experience). Neighborhood has everything you could possibly need and felt almost like home despite my short time there. Their extensive knowledge of the city made knowing where I was going, and how to get there, real easy. Lovely family, lovely home!","room:positive, neighborhood:positive",1,-1,1,-1,-1,-1
1631386,"Both Graeme and Amy were incredibly kind, welcoming, accommodating to our schedule and relaxed. The house was very nice, internet access was provided right away, and the room was very clean and spacious. It was a pleasure to stay with them, they couldn't have made it any easier.  Amy's was very kind to give us some home made cookies, which were amazing!","house:positive, internet access:positive, room:positive, room:positive, home made",-1,-1,0,1,-1,-1
1631386,"Amy, Graeme and Quinn are amazing hosts. They are one of the nicest people I have ever met. I really enjoyed my 2 months in their home! The room is exactly the way it is described. The location is awesome! You are surrounded by everything you need (convinient shops, mall, public transport, great food places) I felt very safe in the neighborhood. Alltogether I could not have chosen a better accommondation and I am gonna miss little Quinn ;-) Thank you so much!","room:positive, location:positive, room:positive",1,-1,1,-1,-1,-1
1631386,"This is my favourite place to stay in Toronto!  Amy and Graeme are so welcoming and laid back in spite of their busy lives.  How do they manage it?  I've stayed here a lot now, and the place is definitely starting to feel like a home away from home.  Highly recommended!",place:positive,1,-1,-1,-1,-1,-1
1631386,"This is my favourite place to stay, so I do it on a regular basis!  I was there over Christmas, and it was really nice to be in Amy & Graeme's warm, homey atmosphere.  I find Amy and Graeme and Quinn to be such like-minded people, and I enjoy the conversation immensely--but it's not just me.  They seem to engage all their airbnb guests, whether from Egypt, France, Spain, or even just northern Ontario (me).  For sure their place is highly recommended!","atmosphere:positive, place:positive",1,-1,-1,-1,-1,-1
1631386,"This was definitely my most pleasurable stay in an AirBnB listing. We were initially late checking in and Amy and Graeme were very accommodating in that regard. We received a really warm welcome and Graeme helped us with our luggage from the cab. The room we occupied was lovely; spacious and clean with a King sized fold out bed as described in the listing. Amy was quite helpful and informative with helping us plan our daily excursions. We enjoyed waking up in the mornings to the aroma of Amy's cooking/baking. The best thing about the stay was the family, Amy, Graeme and Quinn. They were really warm people and what made all difference were the personal touches like the scones they baked for us and the winter coat they loaned to my girlfriend, when they noticed she was not coping with the outside cold. Thanks for a memorable stay.","room:positive, family:positive, room:positive, room:positive, Grae",-1,-1,1,-1,0,-1
1631386,"I would HIGHLY recommend staying here! Great location, less than 5 minutes walking to metro and buses, restaurants and shopping centers. Easily accessible  from airport. I had the most fabulous time getting to know their family. The hosts gave me a selection of places to visit in Toronto, including food, entertainment, and sightseeing! I loved the space, exactly as described. I am a graduate student and needed a place to study while abroad. This space was the perfect size and had a desk and wifi for school work. They made my first Toronto experience worth the trip! I would highly suggest booking this room and I can't wait to do it all over again! They rock. :)","location:positive, space:positive, food:positive, entertainment:positive, sightseeing:positive",1,1,1,-1,1,-1
1546244,"Wonderful hosts, home, and location. This is definitely the place to stay when traveling to Toronto. My only worry is they'll get too popular :)","hosts:positive, home:positive, location:positive",1,-1,1,-1,1,-1
1546244,Julie's place was wonderful. Her and her husband were kind and accommodating. The place is exactly like the pictures. The location is quiet but really central and close to everything.,"location:positive, place:positive",1,-1,-1,-1,-1,-1
1546244,"It was a pleasure for me to stay at Julie's place. She and his husband made me feel like being at home. Best place I could try for in Toronto. Perfect location, perfect house, amazing hosts! Totally recomended!","location:positive, house:positive, hosts:positive",1,-1,1,-1,1,-1
1546244,"Julie's home is a beautiful getaway within the city. Welcoming hosts and a comforting home. Our stay was perfect from the accommodation, location, and hosts. I hope to come stay in your home again!","accommodation:positive, location:positive, hosts:positive",1,-1,-1,-1,1,-1
1546244,"Julie and Hugh are very friendly and considerate hosts. Julie bought us some breakfast, because we arrived late in Toronto. They have a lovely home, everything was very new and clean. From the first minute we felt like at home. We would definitely stay here again.","host:positive, breakfast:positive, home:positive",-1,1,1,-1,1,-1
1546244,"The warmth and hospitality of these hosts are in the ""super host"" class for any B&B.  Our train was delayed and we got a reservation rather last minute. Usually I stay near the Younge Street line and I had forgotten how delightful and convenient this neighbourhood actually is--the spaces were so lovely, modern, clean and really exquisite. Zippy internet and cable.  Julie greeted us with beer and wine and sat with us in her charming garden to chat and help us plan our stay.  This is definitely my first choice in Toronto when it is available.  Comfy bed, great linens, lovely amenities.","hosts:positive, bed:positive, linens:positive, amenities:positive",1,1,1,-1,1,-1
1546244,"Communication with Julie and Hugh was super easy! Julie was out of town, but Hugh was fantastic and made us feel like we were visiting family. He really opened his home to us and we used the fridge to store some of our food. Based on our very short foodie stay, Hugh recommended many great places to check out, and the location of the house was in nowhere short of great places to eat . The house itself was absolutely beautiful and clean- it was truly a treat. The bed was so comfy that we passed out immediately when laying down on it. The bathroom?- How could you not love a rainhead shower and heated floors :D? And the topper to it all, Oliver and Oscar are some pretty cool cats. We would definitely stay with Hugh and Julie again without any hesitation!","house:positive, location:positive, food:positive, location:positive",1,1,1,-1,-1,-1
1546244,A modern and beautiful home that is perfect for a retreat.  Julie and Hugh are wonderful hosts.,"home:positive, hosts:positive",-1,-1,1,-1,1,-1
1546244,"Although we only had a quick visit with them, Julie and Hugh are such lovely people. Their home is exactly as shown in the pictures, bright, open, clean and shares Hugh and Julie’s inviting character. Nearby parking was easy to find which was very helpful. The location is ideal, we will most definitely return for another stay.","location:positive, home:positive, Hugh:positive, Julie:positive",1,1,1,-1,1,-1
1631386,Please see my other review.,noaspectterm:none,-1,0,-1,-1,-1,-1
1631386,"If you are looking for a few weeks of stay in Toronto, this is a great place for you. The hosts are responsive, accommodating and friendly. The location is quite convenient and easy to move around the city using the subway. Also, it is close to many affordable places to shop and eat. So, don't look further, stay with Amy and Graeme.","hosts:positive, location:positive, place:positive",1,-1,-1,-1,1,-1
1631386,Thank you so much for your hospitality. We love your home and you made us feel very welcome :) ,hospitality:positive,-1,-1,-1,-1,1,-1
1631386,"Amy and Graeme are most welcoming hosts. They are warm, readily provide suggestions where to go. They are knowledgeable on where to go.  The house is close to places I love in toronto (Korean town, Nicaraguan restaurant, etc.). You can walk to these places.","hosts:positive, places:positive",1,-1,-1,-1,1,-1
1631386,Comfy room in a great genuine Toronto neighborhood with lots of local neighborhood restaurants a short walk away. Close to subway and great friendly hosts,"room:positive, hosts:positive",-1,-1,1,-1,1,-1
1631386,"This is my favourite place to stay in Toronto. When I come here, it is comforting to arrive at a familiar place and sleep in a familiar bed. It wa a quick stay and I didn't get to hang out, but everything was easy.  Looking forward to next time.","place:positive, bed:positive",1,-1,1,-1,-1,-1
1631386,"Staying with Amy, Graeme, and Quinnie turned out to be exactly what I had been looking for. I instantly felt @ home in a room which was every bit as advertised. And I loved being somebody's room mate again after so many years ;-) Using the kitchen was a big advantage for it also provided for some nice chats, also with other guests. Staying in Bloordale Village offered me a new perspective on Toronto, especially since I arrived just in time for the Big on Bloor Street Festival. The proximity to Dufferin Street subway station means you can be anywhere you want within pretty short time. A great starting point also for long walks into the neighborhood(s)! ","room:positive, room mate:positive",-1,-1,1,-1,-1,-1
1631386,"Lovely place to stay. Great location, the room is clean and spacious. Amy and Graeme were very friendly!","location:positive, room:positive, Amy:positive, Graeme:positive",1,-1,1,-1,1,-1
1631386,Really lovely place and area. The room is quite spacious and clean. A lot of good food in the neighborhood. Both Amy and Graeme are super friendly. The cat! Extremely cute,"place:positive, area:positive, food:positive, neighborhood:positive",1,1,-1,-1,-1,-1
1631386,"Excellent room, excellent family and excellent location. Amy and Graeme were extremely nice with us and flexible. I definitely recommend this place!","room:positive, family:positive, location:positive",1,-1,1,-1,-1,-1
1631386,"Amy, Graeme & Sweet Quinn... This Family definitely has the Airbnb spirit! This made me feel like Home. They were very helpfull towards any of my demands/ questions. The house and all the accommodations were exactly as described. I would recommend them to anyone who would like to feel as part of the Family ","house:positive, accommodations:positive",-1,-1,1,1,-1,-1
2319682,"It was our second time staying at Adrian’s place, and we had a very comfortable weekend! The place is very homie and the location is perfect!","place:positive, location:positive",1,-1,-1,-1,-1,-1
2319682,"The condo was clean and comfortable. Great location! Thank you for the cookies, my son definitely thought that was a nice touch ;)","condo:positive, location:positive",1,-1,1,-1,-1,-1
2319682,Amazing loft apartment with everything you might need in one of the best areas of the city. On top of that Adrian is a gracious and pleasant host with fantastic communication and quick response time. This is the only place I stay while in Toronto now. Couldn't recommend more.,"host:positive, place:positive",1,-1,-1,-1,1,-1
1546244,"This home is super clean, stylish and quiet.",home:positive,-1,-1,1,-1,-1,-1
1546244,"Wonderful stay with great hosts and a beautiful, modern, and clean gem of a home! What a pleasure! We would stay again in a heartbeat! Loved all the nice little touches. Perfect!","hosts:positive, home:positive",-1,-1,1,-1,1,-1
1546244,"We were sad that we could only stay one night. Julie and Hugh were very welcoming, friendly, and accommodating. Their house is beautiful and clean. We loved the comfortable bed and the waterfall shower! You have to pay for parking, but it was easy and nearby. There are plenty of restaurants within walking distance. About 10-15 minute drive to the CN tower.  We highly enjoyed our stay!","house:positive, parking:negative, CN tower:positive",0,1,1,-1,-1,-1
1546244,Julie and Hugh are wonderful hosts. Thier place is as fantastic as it looks and close to everything you could need. An amazing place to stay!,place:positive,1,-1,-1,-1,-1,-1
1546244,"We had a lovely stay in Julie’s gorgeously renovated century house. Beautiful private bathroom with rain shower, cheerful and comfortable bedroom. Julie was very responsive to questions and sent me a link to obtain an on-street parking permit. She and Hugh were warm and welcoming hosts. Would happily stay here again!","house:positive, private bathroom with rain shower, cheerful and comfortable bedroom:positive, Julie was",-1,1,1,-1,0,-1
